,Accion,Cotizacion,Tipo_opcion,Target,Vencimiento,Opcion_cotizacion,volatilidad
1508,GGAL,203.8,Put,150.00,18/02/2022,0.0,0.49119999999999997
1509,GGAL,203.8,Call,150.00,18/02/2022,0.0,0.49119999999999997
1510,GGAL,203.8,Call,155.00,18/02/2022,0.0,0.49119999999999997
1511,GGAL,203.8,Put,155.00,18/02/2022,0.0,0.49119999999999997
1512,GGAL,203.8,Call,160.00,18/02/2022,0.0,0.49119999999999997
1513,GGAL,203.8,Put,160.00,18/02/2022,0.0,0.49119999999999997
1514,GGAL,203.8,Put,165.00,18/02/2022,0.0,0.49119999999999997
1515,GGAL,203.8,Call,165.00,18/02/2022,0.0,0.49119999999999997
1516,GGAL,203.8,Put,170.00,18/02/2022,0.0,0.49119999999999997
1517,GGAL,203.8,Call,170.00,18/02/2022,0.0,0.49119999999999997
1518,GGAL,203.8,Put,175.00,18/02/2022,3.55,0.49119999999999997
1519,GGAL,203.8,Call,175.00,18/02/2022,69.65,0.49119999999999997
1520,GGAL,203.8,Call,180.00,18/02/2022,59.98,0.49119999999999997
1521,GGAL,203.8,Put,180.00,18/02/2022,2.5,0.49119999999999997
1522,GGAL,203.8,Put,185.00,18/02/2022,1.25,0.49119999999999997
1523,GGAL,203.8,Call,185.00,18/02/2022,45.0,0.49119999999999997
1524,GGAL,203.8,Call,190.00,18/02/2022,52.49,0.49119999999999997
1525,GGAL,203.8,Put,190.00,18/02/2022,2.05,0.49119999999999997
1526,GGAL,203.8,Put,195.00,18/02/2022,10.0,0.49119999999999997
1527,GGAL,203.8,Call,195.00,18/02/2022,45.803,0.49119999999999997
1528,GGAL,203.8,Call,200.00,18/02/2022,33.675,0.49119999999999997
1529,GGAL,203.8,Put,200.00,18/02/2022,12.5,0.49119999999999997
1530,GGAL,203.8,Put,210.00,18/02/2022,12.0,0.49119999999999997
1531,GGAL,203.8,Call,210.00,18/02/2022,24.0,0.49119999999999997
1532,GGAL,203.8,Put,220.00,18/02/2022,16.0,0.49119999999999997
1533,GGAL,203.8,Call,220.00,18/02/2022,20.0,0.49119999999999997
1534,GGAL,203.8,Call,230.00,18/02/2022,16.5,0.49119999999999997
1535,GGAL,203.8,Put,230.00,18/02/2022,12.0,0.49119999999999997
1536,GGAL,203.8,Call,240.00,18/02/2022,15.0,0.49119999999999997
1537,GGAL,203.8,Put,240.00,18/02/2022,30.0,0.49119999999999997
1538,GGAL,203.8,Call,250.00,18/02/2022,11.5,0.49119999999999997
1539,GGAL,203.8,Put,250.00,18/02/2022,34.667,0.49119999999999997
1540,GGAL,203.8,Put,260.00,18/02/2022,25.0,0.49119999999999997
1541,GGAL,203.8,Call,260.00,18/02/2022,9.5,0.49119999999999997
1542,GGAL,203.8,Put,270.00,18/02/2022,0.0,0.49119999999999997
1543,GGAL,203.8,Call,270.00,18/02/2022,9.0,0.49119999999999997
1544,GGAL,203.8,Call,280.00,18/02/2022,6.45,0.49119999999999997
1545,GGAL,203.8,Put,280.00,18/02/2022,32.0,0.49119999999999997
1546,GGAL,203.8,Put,290.00,18/02/2022,42.873,0.49119999999999997
1547,GGAL,203.8,Call,290.00,18/02/2022,6.8,0.49119999999999997
1548,GGAL,203.8,Call,300.00,18/02/2022,4.12,0.49119999999999997
1549,GGAL,203.8,Put,300.00,18/02/2022,0.0,0.49119999999999997
1550,GGAL,203.8,Put,310.00,18/02/2022,0.0,0.49119999999999997
1551,GGAL,203.8,Call,310.00,18/02/2022,3.8,0.49119999999999997
1552,GGAL,203.8,Call,320.00,18/02/2022,0.0,0.49119999999999997
1553,GGAL,203.8,Put,320.00,18/02/2022,0.0,0.49119999999999997
1554,GGAL,203.8,Put,330.00,18/02/2022,0.0,0.49119999999999997
1555,GGAL,203.8,Call,330.00,18/02/2022,2.0,0.49119999999999997
1556,GGAL,203.8,Call,340.00,18/02/2022,0.0,0.49119999999999997
1557,GGAL,203.8,Put,340.00,18/02/2022,0.0,0.49119999999999997
1558,GGAL,203.8,Call,350.00,18/02/2022,3.5,0.49119999999999997
1559,GGAL,203.8,Put,350.00,18/02/2022,0.0,0.49119999999999997
1560,GGAL,203.8,Call,360.00,18/02/2022,0.0,0.49119999999999997
1561,GGAL,203.8,Put,360.00,18/02/2022,0.0,0.49119999999999997
1562,GGAL,203.8,Put,132.00,15/04/2022,0.0,0.49119999999999997
1563,GGAL,203.8,Call,132.00,15/04/2022,0.0,0.49119999999999997
1564,GGAL,203.8,Put,135.00,15/04/2022,0.0,0.49119999999999997
1565,GGAL,203.8,Call,135.00,15/04/2022,0.0,0.49119999999999997
1566,GGAL,203.8,Call,140.00,15/04/2022,0.0,0.49119999999999997
1567,GGAL,203.8,Put,140.00,15/04/2022,0.0,0.49119999999999997
1568,GGAL,203.8,Call,145.00,15/04/2022,0.0,0.49119999999999997
1569,GGAL,203.8,Put,145.00,15/04/2022,0.0,0.49119999999999997
1570,GGAL,203.8,Put,150.00,15/04/2022,0.0,0.49119999999999997
1571,GGAL,203.8,Call,150.00,15/04/2022,0.0,0.49119999999999997
1572,GGAL,203.8,Put,155.00,15/04/2022,0.0,0.49119999999999997
1573,GGAL,203.8,Call,155.00,15/04/2022,0.0,0.49119999999999997
1574,GGAL,203.8,Put,160.00,15/04/2022,0.0,0.49119999999999997
1575,GGAL,203.8,Call,160.00,15/04/2022,0.0,0.49119999999999997
1576,GGAL,203.8,Put,165.00,15/04/2022,0.0,0.49119999999999997
1577,GGAL,203.8,Call,165.00,15/04/2022,0.0,0.49119999999999997
1578,GGAL,203.8,Put,170.00,15/04/2022,0.0,0.49119999999999997
1579,GGAL,203.8,Call,170.00,15/04/2022,0.0,0.49119999999999997
1580,GGAL,203.8,Put,175.00,15/04/2022,0.0,0.49119999999999997
1581,GGAL,203.8,Call,175.00,15/04/2022,0.0,0.49119999999999997
1582,GGAL,203.8,Call,180.00,15/04/2022,0.0,0.49119999999999997
1583,GGAL,203.8,Put,180.00,15/04/2022,0.0,0.49119999999999997
1584,GGAL,203.8,Put,185.00,15/04/2022,0.0,0.49119999999999997
1585,GGAL,203.8,Call,185.00,15/04/2022,0.0,0.49119999999999997
1586,GGAL,203.8,Put,190.00,15/04/2022,0.0,0.49119999999999997
1587,GGAL,203.8,Call,190.00,15/04/2022,0.0,0.49119999999999997
1588,GGAL,203.8,Put,195.00,15/04/2022,2.0,0.49119999999999997
1589,GGAL,203.8,Call,195.00,15/04/2022,0.0,0.49119999999999997
1590,GGAL,203.8,Call,200.00,15/04/2022,0.0,0.49119999999999997
1591,GGAL,203.8,Put,200.00,15/04/2022,0.0,0.49119999999999997
1592,GGAL,203.8,Call,210.00,15/04/2022,50.0,0.49119999999999997
1593,GGAL,203.8,Put,210.00,15/04/2022,0.0,0.49119999999999997
1594,GGAL,203.8,Put,220.00,15/04/2022,0.0,0.49119999999999997
1595,GGAL,203.8,Call,220.00,15/04/2022,78.0,0.49119999999999997
1596,GGAL,203.8,Put,230.00,15/04/2022,0.0,0.49119999999999997
1597,GGAL,203.8,Call,230.00,15/04/2022,0.0,0.49119999999999997
1598,GGAL,203.8,Put,240.00,15/04/2022,0.0,0.49119999999999997
1599,GGAL,203.8,Call,240.00,15/04/2022,0.0,0.49119999999999997
1600,GGAL,203.8,Call,250.00,15/04/2022,0.0,0.49119999999999997
1601,GGAL,203.8,Put,250.00,15/04/2022,0.0,0.49119999999999997
1602,GGAL,203.8,Put,260.00,15/04/2022,0.0,0.49119999999999997
1603,GGAL,203.8,Call,260.00,15/04/2022,0.0,0.49119999999999997
1604,GGAL,203.8,Put,270.00,15/04/2022,0.0,0.49119999999999997
1605,GGAL,203.8,Call,270.00,15/04/2022,0.0,0.49119999999999997
1606,GGAL,203.8,Put,280.00,15/04/2022,0.0,0.49119999999999997
1607,GGAL,203.8,Call,280.00,15/04/2022,0.0,0.49119999999999997
1608,GGAL,203.8,Call,290.00,15/04/2022,0.0,0.49119999999999997
1609,GGAL,203.8,Put,290.00,15/04/2022,0.0,0.49119999999999997
1610,GGAL,203.8,Put,300.00,15/04/2022,0.0,0.49119999999999997
1611,GGAL,203.8,Call,300.00,15/04/2022,0.0,0.49119999999999997
1612,GGAL,203.8,Put,310.00,15/04/2022,0.0,0.49119999999999997
1613,GGAL,203.8,Call,310.00,15/04/2022,0.0,0.49119999999999997
1614,GGAL,203.8,Call,320.00,15/04/2022,0.0,0.49119999999999997
1615,GGAL,203.8,Put,320.00,15/04/2022,0.0,0.49119999999999997
1616,GGAL,203.8,Put,330.00,15/04/2022,0.0,0.49119999999999997
1617,GGAL,203.8,Call,330.00,15/04/2022,26.0,0.49119999999999997
1618,GGAL,203.8,Call,340.00,15/04/2022,0.0,0.49119999999999997
1619,GGAL,203.8,Put,340.00,15/04/2022,0.0,0.49119999999999997
1620,GGAL,203.8,Call,350.00,15/04/2022,0.0,0.49119999999999997
1621,GGAL,203.8,Put,350.00,15/04/2022,0.0,0.49119999999999997
1622,GGAL,203.8,Put,360.00,15/04/2022,0.0,0.49119999999999997
1623,GGAL,203.8,Call,360.00,15/04/2022,0.0,0.49119999999999997
1624,HARG,170.0,Call,160.00,17/12/2021,0.0,0.36369999999999997
1625,HARG,170.0,Put,170.00,17/12/2021,0.0,0.36369999999999997
1626,HARG,170.0,Call,170.00,17/12/2021,0.0,0.36369999999999997
1627,HARG,170.0,Call,180.00,17/12/2021,6.0,0.36369999999999997
1628,HARG,170.0,Call,190.00,17/12/2021,0.0,0.36369999999999997
1629,HARG,170.0,Call,200.00,17/12/2021,0.0,0.36369999999999997
1630,HARG,170.0,Call,210.00,17/12/2021,0.0,0.36369999999999997
1631,HARG,170.0,Call,220.00,17/12/2021,0.0,0.36369999999999997
1632,HARG,170.0,Call,160.00,21/01/2022,0.0,0.36369999999999997
1633,HARG,170.0,Call,170.00,21/01/2022,0.0,0.36369999999999997
1634,HARG,170.0,Call,180.00,21/01/2022,0.0,0.36369999999999997
1635,HARG,170.0,Call,190.00,21/01/2022,0.0,0.36369999999999997
1636,HARG,170.0,Call,200.00,21/01/2022,0.0,0.36369999999999997
1637,HARG,170.0,Call,210.00,21/01/2022,0.0,0.36369999999999997
1638,HARG,170.0,Call,220.00,21/01/2022,0.0,0.36369999999999997
1639,HARG,170.0,Call,160.00,18/02/2022,0.0,0.36369999999999997
1640,HARG,170.0,Call,170.00,18/02/2022,0.0,0.36369999999999997
1641,HARG,170.0,Call,180.00,18/02/2022,0.0,0.36369999999999997
1642,HARG,170.0,Call,190.00,18/02/2022,0.0,0.36369999999999997
1643,HARG,170.0,Call,200.00,18/02/2022,0.0,0.36369999999999997
1644,HARG,170.0,Call,210.00,18/02/2022,0.0,0.36369999999999997
1645,HARG,170.0,Call,220.00,18/02/2022,0.0,0.36369999999999997
1646,HARG,170.0,Call,160.00,15/04/2022,0.0,0.36369999999999997
1647,HARG,170.0,Call,170.00,15/04/2022,0.0,0.36369999999999997
1648,HARG,170.0,Call,180.00,15/04/2022,0.0,0.36369999999999997
1649,HARG,170.0,Call,190.00,15/04/2022,0.0,0.36369999999999997
1650,HARG,170.0,Call,200.00,15/04/2022,0.0,0.36369999999999997
1651,HARG,170.0,Call,210.00,15/04/2022,0.0,0.36369999999999997
1652,HARG,170.0,Call,220.00,15/04/2022,0.0,0.36369999999999997
1653,LOMA,266.0,Call,180.00,17/12/2021,0.0,0.34009999999999996
1654,LOMA,266.0,Put,180.00,17/12/2021,0.0,0.34009999999999996
1655,LOMA,266.0,Put,200.00,17/12/2021,0.0,0.34009999999999996
1656,LOMA,266.0,Call,200.00,17/12/2021,0.0,0.34009999999999996
1657,LOMA,266.0,Put,220.00,17/12/2021,0.0,0.34009999999999996
1658,LOMA,266.0,Call,220.00,17/12/2021,0.0,0.34009999999999996
1659,LOMA,266.0,Call,255.00,17/12/2021,48.0,0.34009999999999996
1660,LOMA,266.0,Put,255.00,17/12/2021,0.0,0.34009999999999996
1661,LOMA,266.0,Call,270.00,17/12/2021,0.0,0.34009999999999996
1662,LOMA,266.0,Put,270.00,17/12/2021,2.0,0.34009999999999996
1663,LOMA,266.0,Call,285.00,17/12/2021,42.0,0.34009999999999996
1664,LOMA,266.0,Put,285.00,17/12/2021,0.0,0.34009999999999996
1665,LOMA,266.0,Call,300.00,17/12/2021,0.0,0.34009999999999996
1666,LOMA,266.0,Put,300.00,17/12/2021,0.0,0.34009999999999996
1667,LOMA,266.0,Put,315.00,17/12/2021,0.0,0.34009999999999996
1668,LOMA,266.0,Call,315.00,17/12/2021,0.0,0.34009999999999996
1669,LOMA,266.0,Put,330.00,17/12/2021,0.0,0.34009999999999996
1670,LOMA,266.0,Call,330.00,17/12/2021,0.0,0.34009999999999996
1671,LOMA,266.0,Call,345.00,17/12/2021,0.0,0.34009999999999996
1672,LOMA,266.0,Put,345.00,17/12/2021,0.0,0.34009999999999996
1673,LOMA,266.0,Put,360.00,17/12/2021,0.0,0.34009999999999996
1674,LOMA,266.0,Call,360.00,17/12/2021,0.0,0.34009999999999996
1675,LOMA,266.0,Put,375.00,17/12/2021,0.0,0.34009999999999996
1676,LOMA,266.0,Call,375.00,17/12/2021,0.0,0.34009999999999996
1677,LOMA,266.0,Call,255.00,21/01/2022,0.0,0.34009999999999996
1678,LOMA,266.0,Put,255.00,21/01/2022,0.0,0.34009999999999996
1679,LOMA,266.0,Call,270.00,21/01/2022,0.0,0.34009999999999996
1680,LOMA,266.0,Put,270.00,21/01/2022,0.0,0.34009999999999996
1681,LOMA,266.0,Call,285.00,21/01/2022,0.0,0.34009999999999996
1682,LOMA,266.0,Put,285.00,21/01/2022,0.0,0.34009999999999996
1683,LOMA,266.0,Put,300.00,21/01/2022,0.0,0.34009999999999996
1684,LOMA,266.0,Call,300.00,21/01/2022,0.0,0.34009999999999996
1685,LOMA,266.0,Put,315.00,21/01/2022,0.0,0.34009999999999996
1686,LOMA,266.0,Call,315.00,21/01/2022,0.0,0.34009999999999996
1687,LOMA,266.0,Put,330.00,21/01/2022,0.0,0.34009999999999996
1688,LOMA,266.0,Call,330.00,21/01/2022,0.0,0.34009999999999996
1689,LOMA,266.0,Call,345.00,21/01/2022,0.0,0.34009999999999996
1690,LOMA,266.0,Put,345.00,21/01/2022,0.0,0.34009999999999996
1691,LOMA,266.0,Put,360.00,21/01/2022,0.0,0.34009999999999996
1692,LOMA,266.0,Call,360.00,21/01/2022,0.0,0.34009999999999996
1693,LOMA,266.0,Put,375.00,21/01/2022,0.0,0.34009999999999996
1694,LOMA,266.0,Call,375.00,21/01/2022,0.0,0.34009999999999996
1695,LOMA,266.0,Put,180.00,18/02/2022,0.0,0.34009999999999996
1696,LOMA,266.0,Call,180.00,18/02/2022,0.0,0.34009999999999996
1697,LOMA,266.0,Call,200.00,18/02/2022,0.0,0.34009999999999996
1698,LOMA,266.0,Put,200.00,18/02/2022,0.0,0.34009999999999996
1699,LOMA,266.0,Put,220.00,18/02/2022,0.0,0.34009999999999996
1700,LOMA,266.0,Call,220.00,18/02/2022,0.0,0.34009999999999996
1701,LOMA,266.0,Put,255.00,18/02/2022,0.0,0.34009999999999996
1702,LOMA,266.0,Call,255.00,18/02/2022,0.0,0.34009999999999996
1703,LOMA,266.0,Put,270.00,18/02/2022,0.0,0.34009999999999996
1704,LOMA,266.0,Call,270.00,18/02/2022,0.0,0.34009999999999996
1705,LOMA,266.0,Call,285.00,18/02/2022,0.0,0.34009999999999996
1706,LOMA,266.0,Put,285.00,18/02/2022,0.0,0.34009999999999996
1707,LOMA,266.0,Call,300.00,18/02/2022,0.0,0.34009999999999996
1708,LOMA,266.0,Put,300.00,18/02/2022,0.0,0.34009999999999996
1709,LOMA,266.0,Call,315.00,18/02/2022,0.0,0.34009999999999996
1710,LOMA,266.0,Put,315.00,18/02/2022,0.0,0.34009999999999996
1711,LOMA,266.0,Call,330.00,18/02/2022,0.0,0.34009999999999996
1712,LOMA,266.0,Put,330.00,18/02/2022,0.0,0.34009999999999996
1713,LOMA,266.0,Call,345.00,18/02/2022,0.0,0.34009999999999996
1714,LOMA,266.0,Put,345.00,18/02/2022,0.0,0.34009999999999996
1715,LOMA,266.0,Call,360.00,18/02/2022,0.0,0.34009999999999996
1716,LOMA,266.0,Put,360.00,18/02/2022,0.0,0.34009999999999996
1717,LOMA,266.0,Call,375.00,18/02/2022,0.0,0.34009999999999996
1718,LOMA,266.0,Put,375.00,18/02/2022,0.0,0.34009999999999996
1719,LOMA,266.0,Put,180.00,15/04/2022,0.0,0.34009999999999996
1720,LOMA,266.0,Call,180.00,15/04/2022,0.0,0.34009999999999996
1721,LOMA,266.0,Call,200.00,15/04/2022,0.0,0.34009999999999996
1722,LOMA,266.0,Put,200.00,15/04/2022,0.0,0.34009999999999996
1723,LOMA,266.0,Put,220.00,15/04/2022,0.0,0.34009999999999996
1724,LOMA,266.0,Call,220.00,15/04/2022,0.0,0.34009999999999996
1725,LOMA,266.0,Put,255.00,15/04/2022,0.0,0.34009999999999996
1726,LOMA,266.0,Call,255.00,15/04/2022,0.0,0.34009999999999996
1727,LOMA,266.0,Call,270.00,15/04/2022,0.0,0.34009999999999996
1728,LOMA,266.0,Put,270.00,15/04/2022,0.0,0.34009999999999996
1729,LOMA,266.0,Put,285.00,15/04/2022,0.0,0.34009999999999996
1730,LOMA,266.0,Call,285.00,15/04/2022,0.0,0.34009999999999996
1731,LOMA,266.0,Put,300.00,15/04/2022,0.0,0.34009999999999996
1732,LOMA,266.0,Call,300.00,15/04/2022,0.0,0.34009999999999996
1733,LOMA,266.0,Call,315.00,15/04/2022,0.0,0.34009999999999996
1734,LOMA,266.0,Put,315.00,15/04/2022,0.0,0.34009999999999996
1735,LOMA,266.0,Call,330.00,15/04/2022,0.0,0.34009999999999996
1736,LOMA,266.0,Put,330.00,15/04/2022,0.0,0.34009999999999996
1737,LOMA,266.0,Put,345.00,15/04/2022,0.0,0.34009999999999996
1738,LOMA,266.0,Call,345.00,15/04/2022,0.0,0.34009999999999996
1739,LOMA,266.0,Call,360.00,15/04/2022,0.0,0.34009999999999996
1740,LOMA,266.0,Put,360.00,15/04/2022,0.0,0.34009999999999996
1741,LOMA,266.0,Call,375.00,15/04/2022,0.0,0.34009999999999996
1742,LOMA,266.0,Put,375.00,15/04/2022,0.0,0.34009999999999996
1743,METR,35.0,Call,22.00,21/01/2022,0.0,
1744,METR,35.0,Call,24.00,21/01/2022,0.0,
1745,METR,35.0,Call,26.00,21/01/2022,0.0,
1746,METR,35.0,Call,28.00,21/01/2022,0.0,
1747,METR,35.0,Call,30.00,21/01/2022,0.0,
1748,METR,35.0,Call,22.00,18/02/2022,0.0,
1749,METR,35.0,Call,24.00,18/02/2022,0.0,
1750,METR,35.0,Call,26.00,18/02/2022,0.0,
1751,METR,35.0,Call,28.00,18/02/2022,0.0,
1752,METR,35.0,Call,30.00,18/02/2022,0.0,
1753,METR,35.0,Call,22.00,15/04/2022,0.0,
1754,METR,35.0,Call,24.00,15/04/2022,0.0,
1755,METR,35.0,Call,26.00,15/04/2022,0.0,
1756,METR,35.0,Call,28.00,15/04/2022,0.0,
1757,METR,35.0,Call,30.00,15/04/2022,0.0,
1758,MIRG,3878.0,Put,"1,330.00",17/12/2021,0.0,0.2652
1759,MIRG,3878.0,Call,"1,330.00",17/12/2021,0.0,0.2652
1760,MIRG,3878.0,Put,"1,380.00",17/12/2021,0.0,0.2652
1761,MIRG,3878.0,Call,"1,380.00",17/12/2021,0.0,0.2652
1762,MIRG,3878.0,Call,"1,430.00",17/12/2021,0.0,0.2652
1763,MIRG,3878.0,Put,"1,430.00",17/12/2021,0.0,0.2652
1764,MIRG,3878.0,Put,"3,050.00",17/12/2021,0.0,0.2652
1765,MIRG,3878.0,Call,"3,050.00",17/12/2021,0.0,0.2652
1766,MIRG,3878.0,Call,"3,200.00",17/12/2021,0.0,0.2652
1767,MIRG,3878.0,Put,"3,200.00",17/12/2021,0.0,0.2652
1768,MIRG,3878.0,Call,"3,350.00",17/12/2021,0.0,0.2652
1769,MIRG,3878.0,Put,"3,350.00",17/12/2021,0.0,0.2652
1770,MIRG,3878.0,Call,"3,500.00",17/12/2021,0.0,0.2652
1771,MIRG,3878.0,Put,"3,500.00",17/12/2021,0.0,0.2652
1772,MIRG,3878.0,Call,"3,650.00",17/12/2021,0.0,0.2652
1773,MIRG,3878.0,Put,"3,650.00",17/12/2021,0.0,0.2652
1774,MIRG,3878.0,Put,"3,800.00",17/12/2021,0.0,0.2652
1775,MIRG,3878.0,Call,"3,800.00",17/12/2021,0.0,0.2652
1776,MIRG,3878.0,Put,"3,950.00",17/12/2021,0.0,0.2652
1777,MIRG,3878.0,Call,"3,950.00",17/12/2021,0.0,0.2652
1778,MIRG,3878.0,Call,"4,087.80",17/12/2021,0.0,0.2652
1779,MIRG,3878.0,Put,"4,087.80",17/12/2021,0.0,0.2652
1780,MIRG,3878.0,Put,"4,250.00",17/12/2021,0.0,0.2652
1781,MIRG,3878.0,Call,"4,250.00",17/12/2021,0.0,0.2652
1782,MIRG,3878.0,Put,"4,400.00",17/12/2021,0.0,0.2652
1783,MIRG,3878.0,Call,"4,400.00",17/12/2021,0.0,0.2652
1784,MIRG,3878.0,Put,"4,550.00",17/12/2021,0.0,0.2652
1785,MIRG,3878.0,Call,"4,550.00",17/12/2021,0.0,0.2652
1786,MIRG,3878.0,Put,"4,700.00",17/12/2021,0.0,0.2652
1787,MIRG,3878.0,Call,"4,700.00",17/12/2021,0.0,0.2652
1788,MIRG,3878.0,Call,"4,850.00",17/12/2021,0.0,0.2652
1789,MIRG,3878.0,Put,"4,850.00",17/12/2021,0.0,0.2652
1790,MIRG,3878.0,Put,"3,050.00",21/01/2022,0.0,0.2652
1791,MIRG,3878.0,Call,"3,050.00",21/01/2022,0.0,0.2652
1792,MIRG,3878.0,Put,"3,200.00",21/01/2022,0.0,0.2652
1793,MIRG,3878.0,Call,"3,200.00",21/01/2022,0.0,0.2652
1794,MIRG,3878.0,Call,"3,350.00",21/01/2022,0.0,0.2652
1795,MIRG,3878.0,Put,"3,350.00",21/01/2022,0.0,0.2652
1796,MIRG,3878.0,Call,"3,500.00",21/01/2022,0.0,0.2652
1797,MIRG,3878.0,Put,"3,500.00",21/01/2022,0.0,0.2652
1798,MIRG,3878.0,Call,"3,650.00",21/01/2022,0.0,0.2652
1799,MIRG,3878.0,Put,"3,650.00",21/01/2022,0.0,0.2652
1800,MIRG,3878.0,Put,"3,800.00",21/01/2022,0.0,0.2652
1801,MIRG,3878.0,Call,"3,800.00",21/01/2022,0.0,0.2652
1802,MIRG,3878.0,Put,"3,950.00",21/01/2022,0.0,0.2652
1803,MIRG,3878.0,Call,"3,950.00",21/01/2022,0.0,0.2652
1804,MIRG,3878.0,Put,"4,100.00",21/01/2022,0.0,0.2652
1805,MIRG,3878.0,Call,"4,100.00",21/01/2022,0.0,0.2652
1806,MIRG,3878.0,Put,"4,250.00",21/01/2022,0.0,0.2652
1807,MIRG,3878.0,Call,"4,250.00",21/01/2022,0.0,0.2652
1808,MIRG,3878.0,Put,"4,400.00",21/01/2022,0.0,0.2652
1809,MIRG,3878.0,Call,"4,400.00",21/01/2022,0.0,0.2652
1810,MIRG,3878.0,Call,"4,550.00",21/01/2022,0.0,0.2652
1811,MIRG,3878.0,Put,"4,550.00",21/01/2022,0.0,0.2652
1812,MIRG,3878.0,Call,"4,700.00",21/01/2022,0.0,0.2652
1813,MIRG,3878.0,Put,"4,700.00",21/01/2022,0.0,0.2652
1814,MIRG,3878.0,Call,"4,850.00",21/01/2022,0.0,0.2652
1815,MIRG,3878.0,Put,"4,850.00",21/01/2022,0.0,0.2652
1816,MIRG,3878.0,Put,"3,050.00",18/02/2022,0.0,0.2652
1817,MIRG,3878.0,Call,"3,050.00",18/02/2022,0.0,0.2652
1818,MIRG,3878.0,Call,"3,200.00",18/02/2022,0.0,0.2652
1819,MIRG,3878.0,Put,"3,200.00",18/02/2022,0.0,0.2652
1820,MIRG,3878.0,Call,"3,350.00",18/02/2022,0.0,0.2652
1821,MIRG,3878.0,Put,"3,350.00",18/02/2022,0.0,0.2652
1822,MIRG,3878.0,Call,"3,500.00",18/02/2022,0.0,0.2652
1823,MIRG,3878.0,Put,"3,500.00",18/02/2022,0.0,0.2652
1824,MIRG,3878.0,Call,"3,650.00",18/02/2022,0.0,0.2652
1825,MIRG,3878.0,Put,"3,650.00",18/02/2022,0.0,0.2652
1826,MIRG,3878.0,Put,"3,800.00",18/02/2022,0.0,0.2652
1827,MIRG,3878.0,Call,"3,800.00",18/02/2022,0.0,0.2652
1828,MIRG,3878.0,Put,"3,950.00",18/02/2022,0.0,0.2652
1829,MIRG,3878.0,Call,"3,950.00",18/02/2022,0.0,0.2652
1830,MIRG,3878.0,Call,"4,100.00",18/02/2022,0.0,0.2652
1831,MIRG,3878.0,Put,"4,100.00",18/02/2022,0.0,0.2652
1832,MIRG,3878.0,Put,"4,250.00",18/02/2022,0.0,0.2652
1833,MIRG,3878.0,Call,"4,250.00",18/02/2022,0.0,0.2652
1834,MIRG,3878.0,Put,"4,400.00",18/02/2022,0.0,0.2652
1835,MIRG,3878.0,Call,"4,400.00",18/02/2022,0.0,0.2652
1836,MIRG,3878.0,Call,"4,550.00",18/02/2022,0.0,0.2652
1837,MIRG,3878.0,Put,"4,550.00",18/02/2022,0.0,0.2652
1838,MIRG,3878.0,Call,"4,700.00",18/02/2022,0.0,0.2652
1839,MIRG,3878.0,Put,"4,700.00",18/02/2022,0.0,0.2652
1840,MIRG,3878.0,Call,"4,850.00",18/02/2022,0.0,0.2652
1841,MIRG,3878.0,Put,"4,850.00",18/02/2022,0.0,0.2652
1842,MIRG,3878.0,Call,"3,050.00",15/04/2022,0.0,0.2652
1843,MIRG,3878.0,Put,"3,050.00",15/04/2022,0.0,0.2652
1844,MIRG,3878.0,Put,"3,200.00",15/04/2022,0.0,0.2652
1845,MIRG,3878.0,Call,"3,200.00",15/04/2022,0.0,0.2652
1846,MIRG,3878.0,Call,"3,350.00",15/04/2022,0.0,0.2652
1847,MIRG,3878.0,Put,"3,350.00",15/04/2022,0.0,0.2652
1848,MIRG,3878.0,Call,"3,500.00",15/04/2022,0.0,0.2652
1849,MIRG,3878.0,Put,"3,500.00",15/04/2022,0.0,0.2652
1850,MIRG,3878.0,Put,"3,650.00",15/04/2022,0.0,0.2652
1851,MIRG,3878.0,Call,"3,650.00",15/04/2022,0.0,0.2652
1852,MIRG,3878.0,Put,"3,800.00",15/04/2022,0.0,0.2652
1853,MIRG,3878.0,Call,"3,800.00",15/04/2022,0.0,0.2652
1854,MIRG,3878.0,Call,"3,950.00",15/04/2022,0.0,0.2652
1855,MIRG,3878.0,Put,"3,950.00",15/04/2022,0.0,0.2652
1856,MIRG,3878.0,Put,"4,100.00",15/04/2022,0.0,0.2652
1857,MIRG,3878.0,Call,"4,100.00",15/04/2022,0.0,0.2652
1858,MIRG,3878.0,Put,"4,250.00",15/04/2022,0.0,0.2652
1859,MIRG,3878.0,Call,"4,250.00",15/04/2022,0.0,0.2652
1860,MIRG,3878.0,Put,"4,400.00",15/04/2022,0.0,0.2652
1861,MIRG,3878.0,Call,"4,400.00",15/04/2022,0.0,0.2652
1862,MIRG,3878.0,Put,"4,550.00",15/04/2022,0.0,0.2652
1863,MIRG,3878.0,Call,"4,550.00",15/04/2022,0.0,0.2652
1864,MIRG,3878.0,Put,"4,700.00",15/04/2022,0.0,0.2652
1865,MIRG,3878.0,Call,"4,700.00",15/04/2022,0.0,0.2652
1866,MIRG,3878.0,Call,"4,850.00",15/04/2022,0.0,0.2652
1867,MIRG,3878.0,Put,"4,850.00",15/04/2022,0.0,0.2652
1868,PAMP,153.9,Call,81.00,17/12/2021,0.0,0.4523
1869,PAMP,153.9,Call,85.00,17/12/2021,0.0,0.4523
